,volume,close,high,open,low,class
2019-06-04 17:00:00.000001,200,0.46,0.46,0.46,0.46,False
2019-06-05 08:45:00.000001,200,0.475,0.4751,0.4751,0.475,False
2019-06-05 09:30:00.000001,1365,0.4872,0.4872,0.48,0.48,False
2019-06-05 09:45:00.000000,10070,0.479,0.48,0.479859,0.479,False
2019-06-05 09:59:59.999999,19078,0.475,0.486454,0.48,0.475,False
2019-06-05 10:30:00.000000,2147,0.4851,0.4899,0.4898,0.4851,False
2019-06-05 10:44:59.999999,600,0.4853,0.4885,0.4885,0.4853,False
2019-06-05 11:15:00.000000,8680,0.4878,0.488,0.4855,0.4855,False
2019-06-05 11:29:59.999999,1400,0.4856,0.4878,0.4878,0.4856,False
2019-06-05 12:00:00.000000,3191,0.486,0.49,0.4899,0.4858,False
2019-06-05 12:30:00.000001,4056,0.4862,0.487,0.4862,0.4862,False
2019-06-05 12:45:00.000000,795,0.4864,0.4864,0.4863,0.4863,False
2019-06-05 12:59:59.999999,100,0.488243,0.488243,0.488243,0.488243,False
2019-06-05 13:15:00.000001,400,0.487693,0.4883,0.4883,0.487693,False
2019-06-05 13:30:00.000000,7900,0.4883,0.4883,0.4866,0.475,False
2019-06-05 14:00:00.000001,900,0.4783,0.488,0.482,0.476,False
2019-06-05 14:15:00.000000,1051,0.4785,0.4785,0.4785,0.4785,False
2019-06-05 14:29:59.999999,1500,0.4787,0.479662,0.479662,0.4787,False
2019-06-05 14:45:00.000001,700,0.4789,0.488,0.488,0.4789,False
2019-06-05 15:00:00.000000,10553,0.47,0.4792,0.4791,0.47,False
2019-06-05 15:14:59.999999,5986,0.47,0.4846,0.4843,0.47,False
2019-06-05 15:30:00.000001,8156,0.47,0.47,0.47,0.45,False
2019-06-05 15:45:00.000000,29532,0.45,0.47,0.47,0.45,False
2019-06-06 09:00:00.000000,2000,0.47,0.47,0.47,0.47,False
2019-06-06 09:14:59.999999,200,0.451,0.451,0.451,0.451,False
2019-06-06 09:45:00.000000,100,0.4635,0.4635,0.4635,0.4635,False
2019-06-06 09:59:59.999999,6151,0.4599,0.4635,0.4635,0.445,False
2019-06-06 11:00:00.000001,250,0.4597,0.4597,0.4597,0.4597,False
2019-06-06 11:15:00.000000,100,0.4596,0.4596,0.4596,0.4596,False
2019-06-06 11:29:59.999999,7243,0.44,0.4594,0.4594,0.44,False
2019-06-06 11:45:00.000001,1335,0.45,0.45,0.4431,0.4401,False
2019-06-06 12:00:00.000000,3900,0.455435,0.455435,0.4416,0.4416,False
2019-06-06 12:14:59.999999,1000,0.4571,0.4571,0.4571,0.4571,False
2019-06-06 12:59:59.999999,1110,0.4505,0.4505,0.4503,0.4503,False
2019-06-06 13:15:00.000001,4485,0.4505,0.4506,0.4506,0.4505,False
2019-06-06 13:30:00.000000,1400,0.4506,0.4506,0.4505,0.4505,False
2019-06-06 13:44:59.999999,20005,0.46,0.46,0.45,0.45,False
2019-06-06 14:00:00.000001,1355,0.4553,0.46,0.459712,0.450688,False
2019-06-06 14:15:00.000000,3200,0.4501,0.4584,0.4584,0.4501,False
2019-06-06 14:45:00.000001,100,0.46,0.46,0.46,0.46,False
2019-06-06 15:14:59.999999,1404,0.4542,0.458,0.4501,0.4501,False
2019-06-06 15:30:00.000001,191,0.4505,0.4505,0.4505,0.4505,False
2019-06-06 15:45:00.000000,400,0.458,0.458,0.458,0.458,False
2019-06-07 09:30:00.000001,27331,0.45,0.47,0.455,0.45,False
2019-06-07 09:45:00.000000,300,0.4637,0.464,0.464,0.4637,False
2019-06-07 09:59:59.999999,1092,0.460411,0.46076,0.4601,0.4601,False
2019-06-07 10:15:00.000001,400,0.460411,0.460411,0.460411,0.460411,False
2019-06-07 10:30:00.000000,6500,0.4505,0.464,0.464,0.4505,False
2019-06-07 11:00:00.000001,6100,0.4609,0.4609,0.4561,0.4505,False
2019-06-07 11:15:00.000000,5389,0.4503,0.4609,0.4586,0.4502,False
2019-06-07 11:45:00.000001,1000,0.4599,0.4599,0.4599,0.4599,False
2019-06-07 12:14:59.999999,12300,0.4537,0.464,0.4551,0.4505,False
2019-06-07 12:30:00.000001,442,0.4571,0.4571,0.4571,0.4571,False
2019-06-07 12:45:00.000000,3532,0.461,0.461,0.4571,0.4571,False
2019-06-07 12:59:59.999999,8956,0.452,0.4521,0.452,0.4502,False
2019-06-07 13:15:00.000001,3974,0.4424,0.4551,0.452,0.4423,True
2019-06-07 13:30:00.000000,8100,0.468,0.468,0.4466,0.4466,False
2019-06-07 14:00:00.000001,8100,0.4451,0.4461,0.446,0.445,False
2019-06-07 14:15:00.000000,9825,0.446,0.4461,0.4461,0.446,False
2019-06-07 14:29:59.999999,7170,0.4402,0.446,0.446,0.44,False
2019-06-07 15:00:00.000000,20400,0.4411,0.45,0.446,0.4411,False
2019-06-07 15:14:59.999999,100,0.4471,0.4471,0.4471,0.4471,False
2019-06-07 15:45:00.000000,4218,0.453,0.453,0.4529,0.4411,False
2019-06-10 09:30:00.000001,19391,0.44,0.4677,0.4581,0.44,False
2019-06-10 09:45:00.000000,38810,0.4491,0.466,0.4595,0.44,False
2019-06-10 09:59:59.999999,3800,0.4409,0.4499,0.4499,0.4409,False
2019-06-10 10:15:00.000001,5497,0.4409,0.449648,0.4411,0.4409,False
2019-06-10 10:30:00.000000,1850,0.4401,0.441,0.440394,0.4401,False
2019-06-10 11:00:00.000001,100,0.4497,0.4497,0.4497,0.4497,False
2019-06-10 11:15:00.000000,3430,0.4469,0.4469,0.4444,0.4441,False
2019-06-10 11:29:59.999999,2700,0.4461,0.45,0.45,0.4461,False
2019-06-10 12:00:00.000000,8100,0.4426,0.448,0.4451,0.4424,False
2019-06-10 12:14:59.999999,1000,0.445,0.445,0.445,0.445,False
2019-06-10 12:30:00.000001,4500,0.444387,0.444387,0.444387,0.444387,False
2019-06-10 12:45:00.000000,100,0.45,0.45,0.45,0.45,False
2019-06-10 13:44:59.999999,15787,0.4456,0.45,0.4456,0.4412,False
2019-06-10 14:00:00.000001,6700,0.4411,0.4478,0.4478,0.4411,False
2019-06-10 14:15:00.000000,40189,0.422,0.448,0.448,0.422,True
2019-06-10 14:29:59.999999,341,0.4298,0.448,0.448,0.4298,False
2019-06-10 14:45:00.000001,100,0.441422,0.441422,0.441422,0.441422,False
2019-06-10 15:00:00.000000,2536,0.445595,0.445595,0.43,0.43,False
2019-06-10 15:14:59.999999,5500,0.4331,0.446,0.4428,0.4331,False
2019-06-10 15:30:00.000001,200,0.4459,0.4459,0.4459,0.4459,False
2019-06-10 15:45:00.000000,5007,0.4453,0.4457,0.4395,0.433,False
2019-06-11 09:30:00.000001,215,0.445,0.445,0.445,0.445,False
2019-06-11 09:45:00.000000,3500,0.424,0.4306,0.4306,0.424,False
2019-06-11 09:59:59.999999,7200,0.424,0.4241,0.4241,0.424,False
2019-06-11 10:15:00.000001,13249,0.4261,0.4331,0.4252,0.4252,False
2019-06-11 10:30:00.000000,13309,0.424,0.4345,0.4345,0.424,False
2019-06-11 10:44:59.999999,900,0.424,0.433,0.4262,0.424,False
2019-06-11 11:00:00.000001,3500,0.424,0.4408,0.43,0.424,False
2019-06-11 11:15:00.000000,736,0.4371,0.4371,0.424,0.424,False
2019-06-11 11:29:59.999999,3200,0.4241,0.4388,0.4388,0.424,False
2019-06-11 11:45:00.000001,3300,0.424,0.43155,0.4248,0.424,False
2019-06-11 12:14:59.999999,27476,0.41,0.4243,0.4242,0.4001,False
2019-06-11 12:30:00.000001,78369,0.385,0.4199,0.4199,0.3701,False
2019-06-11 12:45:00.000000,800,0.4,0.4,0.4,0.4,False
2019-06-11 12:59:59.999999,6772,0.405,0.405,0.4,0.399,False
2019-06-11 13:15:00.000001,400,0.403,0.405,0.405,0.40255,False
2019-06-11 13:30:00.000000,16753,0.39,0.4029,0.4002,0.39,False
2019-06-11 13:44:59.999999,24208,0.3776,0.398,0.398,0.3702,False
2019-06-11 14:00:00.000001,2550,0.398,0.398,0.397739,0.396,False
2019-06-11 14:15:00.000000,80430,0.3705,0.396,0.396,0.37,True
2019-06-11 14:29:59.999999,17539,0.39,0.39,0.3787,0.3787,False
2019-06-11 14:45:00.000001,1900,0.3941,0.396,0.39,0.39,False
2019-06-11 15:00:00.000000,21150,0.4049,0.4049,0.396,0.396,False
2019-06-11 15:14:59.999999,5100,0.4049,0.4049,0.4003,0.4003,False
2019-06-11 15:30:00.000001,698,0.4043,0.4049,0.4043,0.4043,False
2019-06-11 15:45:00.000000,2302,0.396,0.4005,0.4005,0.396,False
2019-06-12 09:14:59.999999,300,0.3883,0.3883,0.3883,0.3883,False
2019-06-12 09:30:00.000001,70205,0.37,0.41,0.41,0.34,True
2019-06-12 09:45:00.000000,17617,0.4,0.4,0.3801,0.37,False
2019-06-12 09:59:59.999999,11879,0.39,0.3947,0.3947,0.37,False
2019-06-12 10:15:00.000001,15380,0.37,0.395,0.395,0.37,True
2019-06-12 10:30:00.000000,53110,0.37,0.38,0.38,0.37,False
2019-06-12 10:44:59.999999,848,0.38,0.38,0.38,0.38,False
2019-06-12 11:00:00.000001,8125,0.3801,0.3801,0.38,0.38,False
2019-06-12 11:15:00.000000,86781,0.35,0.3849,0.3849,0.35,True
2019-06-12 11:29:59.999999,31453,0.364,0.371,0.3582,0.35,False
2019-06-12 11:45:00.000001,200,0.378,0.378,0.378,0.378,False
2019-06-12 12:00:00.000000,4090,0.3657,0.3715,0.365,0.365,False
2019-06-12 12:14:59.999999,3136,0.3661,0.3661,0.3661,0.3661,False
2019-06-12 12:30:00.000001,5035,0.3799,0.3799,0.368,0.368,False
2019-06-12 12:45:00.000000,400,0.3686,0.3686,0.3686,0.3686,False
2019-06-12 12:59:59.999999,4200,0.378,0.378,0.3701,0.3701,False
2019-06-12 13:15:00.000001,7250,0.38,0.38,0.378,0.378,False
2019-06-12 13:30:00.000000,200,0.388,0.388,0.388,0.388,False
2019-06-12 13:44:59.999999,1100,0.3979,0.3979,0.388,0.388,False
2019-06-12 14:00:00.000001,100,0.398,0.398,0.398,0.398,False
2019-06-12 14:45:00.000001,350,0.3733,0.398,0.389,0.3733,False
2019-06-12 15:14:59.999999,3960,0.3814,0.39,0.374,0.374,False
2019-06-12 15:30:00.000001,28327,0.387941,0.388,0.3853,0.374,False
2019-06-12 15:45:00.000000,15664,0.376,0.388,0.388,0.376,False
2019-06-13 09:30:00.000001,8799,0.359,0.38,0.37,0.3511,False
2019-06-13 09:45:00.000000,6400,0.36,0.36,0.3551,0.3551,False
2019-06-13 09:59:59.999999,11798,0.3551,0.359312,0.3581,0.35,False
2019-06-13 10:15:00.000001,24905,0.345,0.3551,0.3551,0.345,True
2019-06-13 10:30:00.000000,5361,0.3475,0.3499,0.3499,0.3451,False
2019-06-13 10:44:59.999999,600,0.3474,0.3474,0.3474,0.3474,False
2019-06-13 11:00:00.000001,4706,0.345,0.3499,0.349756,0.345,True
2019-06-13 11:15:00.000000,1050,0.3499,0.3499,0.3451,0.3451,False
2019-06-13 11:29:59.999999,11675,0.3499,0.3499,0.3499,0.3466,False
2019-06-13 11:45:00.000001,1127,0.3468,0.3499,0.3499,0.3467,False
2019-06-13 12:00:00.000000,1100,0.3467,0.3468,0.3468,0.3467,False
2019-06-13 12:14:59.999999,2800,0.3499,0.3499,0.3499,0.3498,False
2019-06-13 12:30:00.000001,17600,0.3499,0.3499,0.3491,0.346,False
2019-06-13 12:45:00.000000,1250,0.3476,0.3476,0.3476,0.3476,False
2019-06-13 12:59:59.999999,6654,0.3483,0.3499,0.3484,0.3482,False
2019-06-13 13:15:00.000001,4660,0.35,0.35,0.3492,0.3483,False
2019-06-13 13:30:00.000000,9398,0.354,0.354,0.3501,0.3501,False
2019-06-13 13:44:59.999999,105009,0.3775,0.3775,0.354,0.354,False
2019-06-13 14:00:00.000001,103504,0.3948,0.415,0.3775,0.3731,False
2019-06-13 14:15:00.000000,20794,0.41,0.41,0.3994,0.38,False
2019-06-13 14:29:59.999999,18515,0.393,0.41,0.39264,0.392,False
2019-06-13 14:45:00.000001,2600,0.4083,0.4083,0.405,0.405,False
2019-06-13 15:00:00.000000,18305,0.4095,0.41,0.408,0.405,False
2019-06-13 15:14:59.999999,20299,0.4185,0.4189,0.41,0.4001,False
2019-06-13 15:30:00.000001,20530,0.4147,0.417466,0.417466,0.4002,False
2019-06-13 15:45:00.000000,56248,0.4241,0.4242,0.4111,0.4101,False
2019-06-13 15:59:59.999999,136,0.4241,0.4241,0.4241,0.4241,False
2019-06-13 16:30:00.000000,100,0.445,0.445,0.445,0.445,False
2019-06-14 06:59:59.999999,581,0.475,0.475,0.45,0.45,False
2019-06-14 07:30:00.000000,3008,0.475,0.475,0.45,0.45,False
2019-06-14 07:44:59.999999,2002,0.47,0.475,0.461,0.461,False
2019-06-14 08:00:00.000001,8104,0.46,0.465,0.465,0.44,False
2019-06-14 08:45:00.000001,8576,0.45,0.475,0.46,0.44,True
2019-06-14 09:00:00.000000,3467,0.455851,0.46,0.45,0.45,False
2019-06-14 09:14:59.999999,339,0.45,0.45,0.45,0.45,False
2019-06-14 09:30:00.000001,323733,0.5184,0.564293,0.4453,0.42,False
2019-06-14 09:45:00.000000,141861,0.476,0.508,0.5079,0.4622,False
2019-06-14 09:59:59.999999,258164,0.4358,0.4989,0.47,0.432,False
2019-06-14 10:15:00.000001,4393,0.432,0.4569,0.44,0.432,False
2019-06-14 10:30:00.000000,17526,0.4115,0.448416,0.44,0.392,False
2019-06-14 11:00:00.000001,40567,0.4399,0.4399,0.4301,0.41,False
2019-06-14 11:15:00.000000,11442,0.42,0.43,0.43,0.42,False
2019-06-14 11:29:59.999999,5565,0.41,0.4398,0.4379,0.41,False
2019-06-14 11:45:00.000001,6000,0.39,0.41,0.41,0.39,True
2019-06-14 12:00:00.000000,400,0.4341,0.438,0.438,0.422577,False
2019-06-14 12:14:59.999999,9959,0.4099,0.437,0.437,0.4,False
2019-06-14 12:30:00.000001,2783,0.4204,0.4204,0.4099,0.4099,False
2019-06-14 12:45:00.000000,2361,0.4205,0.420928,0.420928,0.4205,False
2019-06-14 12:59:59.999999,300,0.435,0.435,0.429,0.429,False
2019-06-14 13:15:00.000001,10300,0.429,0.44,0.4346,0.429,False
2019-06-14 13:30:00.000000,1900,0.4359,0.4359,0.4359,0.4332,False
2019-06-14 13:44:59.999999,2033,0.435,0.4359,0.435726,0.435,False
2019-06-14 14:00:00.000001,11900,0.4301,0.430298,0.430298,0.43,False
2019-06-14 14:15:00.000000,1700,0.4399,0.4399,0.4322,0.4322,False
2019-06-14 14:29:59.999999,12186,0.4399,0.4399,0.4399,0.4399,False
2019-06-14 14:45:00.000001,9680,0.439,0.4398,0.43,0.43,False
2019-06-14 15:00:00.000000,1040,0.43,0.43,0.43,0.43,False
2019-06-14 15:14:59.999999,2150,0.43062,0.4398,0.4398,0.43062,False
2019-06-14 15:30:00.000001,200,0.430294,0.430294,0.430294,0.430294,False
2019-06-14 15:45:00.000000,16741,0.430915,0.4388,0.4349,0.43,False
2019-06-14 16:44:59.999999,2000,0.4167,0.4167,0.4167,0.4167,False
2019-06-17 08:00:00.000001,3370,0.43,0.4306,0.4306,0.43,False
2019-06-17 09:00:00.000000,500,0.43,0.43,0.43,0.43,False
2019-06-17 09:14:59.999999,280,0.4194,0.4194,0.4194,0.4194,False
2019-06-17 09:30:00.000001,9491,0.421426,0.4476,0.4476,0.415,False
2019-06-17 09:45:00.000000,4775,0.437514,0.438415,0.4191,0.4191,False
2019-06-17 09:59:59.999999,2700,0.435,0.437,0.4285,0.4285,False
2019-06-17 10:15:00.000001,12214,0.41,0.437,0.4191,0.41,False
2019-06-17 10:30:00.000000,3815,0.4141,0.425,0.425,0.412,False
2019-06-17 10:44:59.999999,1213,0.425,0.425,0.41272,0.41269,False
2019-06-17 11:00:00.000001,500,0.425,0.433,0.433,0.425,False
2019-06-17 11:15:00.000000,2200,0.431,0.44,0.41,0.41,False
2019-06-17 12:00:00.000000,3437,0.4151,0.426,0.426,0.4151,False
2019-06-17 12:14:59.999999,1400,0.42,0.42,0.4178,0.4178,False
2019-06-17 12:30:00.000001,100,0.4176,0.4176,0.4176,0.4176,False
2019-06-17 12:45:00.000000,635,0.42,0.42,0.419856,0.419856,False
2019-06-17 12:59:59.999999,2800,0.41755,0.4275,0.4275,0.4151,False
2019-06-17 13:15:00.000001,518,0.4266,0.4266,0.4266,0.4266,False
2019-06-17 14:00:00.000001,500,0.425,0.437899,0.437899,0.425,False
2019-06-17 14:15:00.000000,24700,0.4276,0.43,0.425,0.425,False
2019-06-17 15:00:00.000000,100,0.4253,0.4253,0.4253,0.4253,False
2019-06-17 15:14:59.999999,3750,0.4276,0.43,0.4277,0.4253,False
2019-06-17 15:30:00.000001,1600,0.4252,0.4253,0.4253,0.4252,True
2019-06-17 15:45:00.000000,4381,0.4252,0.4326,0.4299,0.4252,True
2019-06-17 17:15:00.000000,725,0.4252,0.4252,0.4252,0.4252,True
2019-06-18 09:30:00.000001,13179,0.4307,0.4499,0.4298,0.405,False
2019-06-18 09:45:00.000000,131,0.4271,0.4271,0.4271,0.4271,False
2019-06-18 10:15:00.000001,614,0.4306,0.4306,0.420321,0.420321,False
2019-06-18 10:30:00.000000,312,0.4307,0.4307,0.4307,0.4307,False
2019-06-18 10:44:59.999999,13250,0.45,0.45,0.4307,0.4265,False
2019-06-18 11:00:00.000001,11994,0.4466,0.45,0.45,0.446,False
2019-06-18 11:15:00.000000,16039,0.4452,0.464403,0.4489,0.4452,False
2019-06-18 11:29:59.999999,2116,0.446235,0.46,0.4451,0.4451,False
2019-06-18 11:45:00.000001,1505,0.4451,0.4451,0.4451,0.4451,True
2019-06-18 12:00:00.000000,200,0.4628,0.4628,0.4599,0.4599,False
2019-06-18 12:14:59.999999,100,0.4451,0.4451,0.4451,0.4451,False
2019-06-18 12:30:00.000001,1064,0.445547,0.445547,0.4452,0.4451,False
2019-06-18 12:45:00.000000,1266,0.42269,0.446323,0.44613,0.42269,True
2019-06-18 14:00:00.000001,10252,0.46,0.46,0.443,0.443,False
2019-06-18 14:15:00.000000,49513,0.49,0.49,0.44,0.44,False
2019-06-18 14:29:59.999999,11306,0.4481,0.47045,0.4701,0.44,False
2019-06-18 14:45:00.000001,19816,0.443096,0.4469,0.4469,0.443096,False
2019-06-18 15:00:00.000000,500,0.48,0.48,0.4652,0.4652,False
2019-06-18 15:14:59.999999,26745,0.4799,0.4799,0.4516,0.4516,False
2019-06-18 15:45:00.000000,2000,0.4771,0.4771,0.4771,0.4771,False
2019-06-18 17:00:00.000001,326,0.4776,0.4776,0.4776,0.4776,False
2019-06-19 09:30:00.000001,4755,0.459,0.4893,0.4893,0.459,False
2019-06-19 09:45:00.000000,36629,0.4591,0.4777,0.4701,0.459,False
2019-06-19 09:59:59.999999,5000,0.4625,0.4625,0.4625,0.4625,False
2019-06-19 10:15:00.000001,23522,0.46,0.46,0.459,0.43,False
2019-06-19 10:30:00.000000,5009,0.46,0.46,0.4578,0.4578,False
2019-06-19 10:44:59.999999,2294,0.4459,0.4459,0.4459,0.4459,True
2019-06-19 11:45:00.000001,550,0.4577,0.4577,0.4577,0.4577,False
2019-06-19 12:45:00.000000,1300,0.4501,0.456485,0.456485,0.4501,False
2019-06-19 12:59:59.999999,1007,0.4501,0.452,0.452,0.4501,False
2019-06-19 13:15:00.000001,1000,0.4501,0.4501,0.4501,0.4501,False
2019-06-19 13:44:59.999999,275,0.46,0.46,0.46,0.46,False
2019-06-19 14:00:00.000001,200,0.4503,0.4503,0.4503,0.4503,True
2019-06-19 14:15:00.000000,1275,0.4502,0.4502,0.4502,0.4502,True
2019-06-19 14:29:59.999999,2250,0.4536,0.4536,0.4536,0.4536,False
2019-06-19 14:45:00.000001,7000,0.4503,0.4503,0.4503,0.4503,True
2019-06-19 15:00:00.000000,2250,0.46,0.46,0.4503,0.4503,False
2019-06-19 15:30:00.000001,15069,0.48,0.48,0.4634,0.4634,False
2019-06-19 15:45:00.000000,10731,0.48,0.48,0.4725,0.4725,False
2019-06-20 09:30:00.000001,6679,0.4839,0.49,0.49,0.470697,False
2019-06-20 09:45:00.000000,2850,0.485,0.4886,0.48,0.48,False
2019-06-20 10:15:00.000001,5401,0.4804,0.4899,0.4899,0.4804,True
2019-06-20 10:30:00.000000,100,0.4849,0.4849,0.4849,0.4849,False
2019-06-20 11:15:00.000000,33283,0.512,0.512,0.4898,0.4832,False
2019-06-20 11:29:59.999999,12792,0.5001,0.5188,0.512,0.49,False
2019-06-20 11:45:00.000001,2102,0.507372,0.507372,0.5001,0.5001,False
2019-06-20 12:00:00.000000,100,0.5049,0.5049,0.5049,0.5049,False
2019-06-20 12:14:59.999999,37628,0.5,0.5048,0.5,0.485,False
2019-06-20 12:30:00.000001,10901,0.504065,0.5049,0.5,0.4998,False
2019-06-20 12:59:59.999999,2115,0.507877,0.5082,0.5082,0.507877,False
2019-06-20 13:15:00.000001,8634,0.4954,0.509,0.509,0.4954,False
2019-06-20 13:30:00.000000,10260,0.5065,0.5065,0.5055,0.5026,False
2019-06-20 13:44:59.999999,14162,0.505,0.5064,0.5064,0.503,False
2019-06-20 14:00:00.000001,6365,0.4997,0.509,0.509,0.4997,False
2019-06-20 14:15:00.000000,400,0.5,0.5,0.5,0.5,False
2019-06-20 14:29:59.999999,100,0.5,0.5,0.5,0.5,False
2019-06-20 15:00:00.000000,449,0.5026,0.5026,0.5026,0.5026,False
2019-06-20 15:30:00.000001,100,0.5025,0.5025,0.5025,0.5025,False
2019-06-20 15:45:00.000000,3703,0.5025,0.5025,0.5025,0.5025,False
2019-06-20 16:44:59.999999,300,0.485,0.485,0.485,0.485,False
2019-06-21 09:14:59.999999,100,0.485,0.485,0.485,0.485,False
2019-06-21 09:30:00.000001,6700,0.52,0.52,0.52,0.4801,False
2019-06-21 09:45:00.000000,2506,0.48,0.5176,0.5176,0.48,True
2019-06-21 09:59:59.999999,8400,0.4972,0.5,0.5,0.4972,False
2019-06-21 10:15:00.000001,8830,0.51,0.51,0.5085,0.5085,False
2019-06-21 10:44:59.999999,550,0.4955,0.4955,0.4955,0.4955,False
2019-06-21 11:00:00.000001,5000,0.5061,0.5061,0.5061,0.5061,False
2019-06-21 11:15:00.000000,800,0.5097,0.5097,0.5097,0.5097,False
2019-06-21 11:45:00.000001,1100,0.51,0.51,0.5001,0.5001,False
2019-06-21 12:00:00.000000,15893,0.5102,0.52,0.514,0.5101,False
2019-06-21 12:14:59.999999,800,0.5101,0.5101,0.5101,0.5101,False
2019-06-21 12:45:00.000000,4835,0.5193,0.5193,0.5101,0.5101,False
2019-06-21 12:59:59.999999,100,0.5193,0.5193,0.5193,0.5193,False
2019-06-21 13:15:00.000001,1200,0.5101,0.5193,0.5193,0.5101,False
2019-06-21 13:30:00.000000,4500,0.5175,0.5175,0.5175,0.5175,False
2019-06-21 13:44:59.999999,800,0.5192,0.5192,0.5192,0.5192,False
2019-06-21 14:15:00.000000,7997,0.51921,0.51921,0.5191,0.5191,False
2019-06-21 14:29:59.999999,798,0.5193,0.5193,0.5193,0.5193,False
2019-06-21 15:14:59.999999,800,0.5174,0.5174,0.5174,0.5174,False
2019-06-21 15:30:00.000001,2149,0.5153,0.5153,0.5101,0.5101,False
2019-06-21 15:45:00.000000,1000,0.51,0.51,0.51,0.51,False
2019-06-24 09:30:00.000001,9293,0.528659,0.54,0.5297,0.52,False
2019-06-24 09:45:00.000000,3050,0.5,0.5039,0.5039,0.5,False
2019-06-24 09:59:59.999999,300,0.51,0.51,0.51,0.51,False
2019-06-24 10:15:00.000001,600,0.5054,0.5098,0.5098,0.5054,False
2019-06-24 10:30:00.000000,7000,0.509753,0.509753,0.509753,0.509753,False
2019-06-24 10:44:59.999999,2900,0.5051,0.5051,0.5051,0.5051,False
2019-06-24 11:00:00.000001,300,0.505,0.5071,0.505,0.505,False
2019-06-24 11:15:00.000000,100,0.505,0.505,0.505,0.505,False
2019-06-24 11:45:00.000001,9435,0.5,0.5088,0.5088,0.5,False
2019-06-24 12:00:00.000000,1598,0.5,0.5,0.5,0.5,False
2019-06-24 12:14:59.999999,2110,0.49,0.5,0.5,0.485,False
2019-06-24 12:30:00.000001,2400,0.485,0.485,0.48,0.48,False
2019-06-24 12:45:00.000000,684,0.48,0.488924,0.485,0.48,True
2019-06-24 13:30:00.000000,1000,0.48,0.48,0.48,0.48,True
