,volume,close,high,open,low,class
2019-07-01 13:30:00.000000,2603,3.97,3.97,3.87,3.84,False
2019-07-01 14:29:59.999999,603,3.97,3.97,3.97,3.97,False
2019-07-01 14:45:00.000001,302,3.81,3.81,3.81,3.81,False
2019-07-01 15:30:00.000001,303,3.9595,3.9595,3.95,3.95,False
2019-07-01 15:45:00.000000,1424,3.94,3.97,3.93,3.93,False
2019-07-02 11:15:00.000000,200,3.925,3.925,3.87,3.87,False
2019-07-02 11:29:59.999999,305,3.7185,3.7185,3.7185,3.7185,False
2019-07-02 11:45:00.000001,200,3.68,3.68,3.68,3.68,True
2019-07-02 15:14:59.999999,250,3.7,3.7,3.7,3.7,False
2019-07-02 15:45:00.000000,725,3.82,3.82,3.8,3.79,False
2019-07-02 15:59:59.999999,1600,3.97,3.97,3.97,3.97,False
2019-07-03 08:00:00.000001,2200,4.6,4.6,4.34,4.34,False
2019-07-03 08:45:00.000001,1300,4.15,4.15,4.15,4.1,False
2019-07-03 09:00:00.000000,300,4.17,4.17,4.15,4.15,False
2019-07-03 09:14:59.999999,350,4.16,4.17,4.17,4.16,False
2019-07-03 09:30:00.000001,8624,4.3,4.35,3.98,3.98,False
2019-07-03 09:45:00.000000,197841,4.82,5.0,4.16,4.16,False
2019-07-03 09:59:59.999999,264171,4.45,4.91,4.88,4.43,False
2019-07-03 10:15:00.000001,109497,4.39,4.6,4.5,4.22,False
2019-07-03 10:30:00.000000,23736,4.392,4.4,4.3001,4.26,False
2019-07-03 10:44:59.999999,16992,4.43,4.44,4.42,4.32,False
2019-07-03 11:00:00.000001,3171,4.3416,4.4299,4.42,4.32,False
2019-07-03 11:29:59.999999,2216,4.33,4.355,4.355,4.32,False
2019-07-03 11:45:00.000001,20398,4.11,4.365,4.3647,4.11,False
2019-07-03 12:00:00.000000,2021,4.12,4.2,4.12,4.11,False
2019-07-03 12:14:59.999999,8272,4.22,4.22,4.13,4.13,False
2019-07-03 12:30:00.000001,9123,4.32,4.32,4.25,4.13,False
2019-07-03 12:45:00.000000,28388,4.03,4.32,4.32,4.03,False
2019-07-03 12:59:59.999999,30000,4.03,4.03,4.03,4.03,False
2019-07-05 09:30:00.000001,13343,4.0588,4.0634,4.01,3.8,False
2019-07-05 09:45:00.000000,5520,3.98,4.0401,4.04,3.85,False
2019-07-05 10:15:00.000001,4335,3.82,3.82,3.82,3.6372,False
2019-07-05 10:30:00.000000,35035,3.27,3.72,3.72,3.065,False
2019-07-05 10:44:59.999999,25078,3.23,3.3,3.2908,3.1191,False
2019-07-05 11:00:00.000001,18723,3.2796,3.3,3.23,3.21,False
2019-07-05 11:15:00.000000,12651,3.25,3.3,3.23,3.22,False
2019-07-05 11:29:59.999999,18513,3.25,3.363,3.26,3.2493,False
2019-07-05 11:45:00.000001,13813,3.19,3.295,3.295,3.19,False
2019-07-05 12:00:00.000000,5440,3.23,3.23,3.1992,3.195,False
2019-07-05 12:14:59.999999,8352,3.1899,3.26,3.23,3.18,False
2019-07-05 12:30:00.000001,17737,3.25,3.25,3.2,3.196,False
2019-07-05 12:45:00.000000,7531,3.28,3.32,3.26,3.24,False
2019-07-05 12:59:59.999999,3750,3.26,3.3,3.28,3.2501,False
2019-07-05 13:15:00.000001,3001,3.22,3.26,3.26,3.22,False
2019-07-05 13:30:00.000000,2109,3.2199,3.22,3.22,3.2101,False
2019-07-05 13:44:59.999999,16866,3.19,3.21,3.21,3.13,False
2019-07-05 14:00:00.000001,28282,3.2185,3.2185,3.19,3.1287,False
2019-07-05 14:15:00.000000,12501,3.13,3.2,3.2,3.11,False
2019-07-05 14:29:59.999999,14160,3.235,3.24,3.15,3.14,False
2019-07-05 14:45:00.000001,10610,3.17,3.23,3.22,3.1601,False
2019-07-05 15:00:00.000000,27504,3.12,3.16,3.16,3.11,False
2019-07-05 15:14:59.999999,13528,3.1522,3.1708,3.15,3.135,False
2019-07-05 15:30:00.000001,5907,3.18,3.23,3.18,3.1504,False
2019-07-05 15:45:00.000000,31520,3.14,3.18,3.18,3.14,False
2019-07-05 16:44:59.999999,100,3.14,3.14,3.14,3.14,False
2019-07-05 17:45:00.000001,100,3.16,3.16,3.16,3.16,False
2019-07-08 09:30:00.000001,29772,3.1,3.2498,3.14,3.05,False
2019-07-08 09:45:00.000000,7229,3.12,3.22,3.1,3.1,False
2019-07-08 09:59:59.999999,1655,3.117,3.12,3.11,3.1,False
2019-07-08 10:15:00.000001,500,3.14,3.14,3.1237,3.1237,False
2019-07-08 10:30:00.000000,3534,3.2,3.2242,3.22,3.18,False
2019-07-08 10:44:59.999999,197,3.2,3.2,3.2,3.2,False
2019-07-08 11:00:00.000001,3183,3.234,3.28,3.24,3.2286,False
2019-07-08 11:15:00.000000,1774,3.2598,3.26,3.2385,3.2385,False
2019-07-08 11:29:59.999999,12380,3.24,3.2633,3.2633,3.24,False
2019-07-08 12:00:00.000000,500,3.2,3.2,3.2,3.2,False
2019-07-08 12:14:59.999999,200,3.2299,3.2299,3.2299,3.2299,False
2019-07-08 12:59:59.999999,1300,3.2,3.2284,3.215,3.2,False
2019-07-08 13:15:00.000001,1240,3.2,3.2,3.2,3.2,False
2019-07-08 13:30:00.000000,1501,3.2149,3.2161,3.2,3.2,False
2019-07-08 14:00:00.000001,3327,3.16,3.22,3.22,3.16,False
2019-07-08 14:29:59.999999,1313,3.15,3.15,3.15,3.15,False
2019-07-08 14:45:00.000001,1825,3.12,3.15,3.15,3.12,False
2019-07-08 15:00:00.000000,5206,3.09,3.12,3.11,3.09,False
2019-07-08 15:14:59.999999,50291,2.98,3.1,3.1,2.98,False
2019-07-08 15:30:00.000001,4731,3.0156,3.02,3.0,2.995,False
2019-07-08 15:45:00.000000,11918,3.05,3.08,3.02,3.02,False
2019-07-09 09:30:00.000001,2772,3.05,3.19,3.19,3.0,False
2019-07-09 09:45:00.000000,300,3.04,3.04,3.04,3.04,False
2019-07-09 10:15:00.000001,4636,3.06,3.06,3.06,3.04,False
2019-07-09 10:30:00.000000,4074,3.01,3.04,3.04,3.01,False
2019-07-09 10:44:59.999999,12967,2.98,3.012,3.01,2.98,False
2019-07-09 11:00:00.000001,4059,2.96,2.99,2.94,2.94,False
2019-07-09 11:15:00.000000,958,2.9947,2.9947,2.9947,2.9947,False
2019-07-09 11:29:59.999999,730,2.9961,2.9961,2.9908,2.9908,False
2019-07-09 12:00:00.000000,2970,2.96,2.99,2.99,2.96,False
2019-07-09 12:14:59.999999,1789,2.97,2.99,2.97,2.97,False
2019-07-09 12:30:00.000001,2999,2.95,2.97,2.96,2.94,False
2019-07-09 12:45:00.000000,693,2.945,2.95,2.95,2.94,False
2019-07-09 12:59:59.999999,5401,2.925,2.925,2.9,2.9,False
2019-07-09 13:30:00.000000,7787,2.91,2.925,2.92,2.9,False
2019-07-09 13:44:59.999999,281,2.9,2.9,2.9,2.9,True
2019-07-09 14:15:00.000000,2206,2.91,2.91,2.91,2.91,False
2019-07-09 14:29:59.999999,1294,2.93,2.93,2.92,2.9,False
2019-07-09 14:45:00.000001,103,2.91,2.91,2.91,2.91,False
2019-07-09 15:14:59.999999,7054,2.92,2.92,2.9,2.9,False
2019-07-09 15:30:00.000001,501,2.9464,2.9464,2.9464,2.9464,False
2019-07-09 15:45:00.000000,12305,2.91,2.95,2.95,2.91,True
2019-07-10 09:30:00.000001,6639,3.09,3.2,3.2,2.97,False
2019-07-10 09:45:00.000000,7922,3.12,3.14,3.09,3.0201,False
2019-07-10 09:59:59.999999,1800,3.09,3.09,3.06,3.02,False
2019-07-10 10:15:00.000001,6192,3.12,3.12,3.09,3.09,False
2019-07-10 10:30:00.000000,3300,3.1351,3.14,3.12,3.1,False
2019-07-10 10:44:59.999999,2839,3.09,3.12,3.12,3.05,False
2019-07-10 11:00:00.000001,2960,3.11,3.11,3.09,3.0653,False
2019-07-10 11:15:00.000000,5500,3.12,3.12,3.1199,3.08,False
2019-07-10 11:29:59.999999,1300,3.12,3.12,3.11,3.11,False
2019-07-10 11:45:00.000001,8412,3.1,3.14,3.085,3.07,False
2019-07-10 12:00:00.000000,900,3.095,3.13,3.13,3.095,False
2019-07-10 12:14:59.999999,1509,3.095,3.12,3.12,3.08,False
2019-07-10 12:30:00.000001,3565,3.11,3.12,3.12,3.085,False
2019-07-10 12:45:00.000000,3300,3.0701,3.12,3.11,3.0701,False
2019-07-10 12:59:59.999999,1103,3.11,3.11,3.11,3.09,False
2019-07-10 13:15:00.000001,3100,3.0854,3.11,3.11,3.07,False
2019-07-10 13:30:00.000000,400,3.11,3.11,3.07,3.07,False
2019-07-10 13:44:59.999999,1000,3.095,3.12,3.095,3.095,False
2019-07-10 14:00:00.000001,2110,3.12,3.12,3.12,3.095,False
2019-07-10 14:15:00.000000,1500,3.112,3.12,3.095,3.095,False
2019-07-10 14:29:59.999999,1500,3.13,3.13,3.13,3.105,False
2019-07-10 14:45:00.000001,5350,3.11,3.14,3.1046,3.1046,False
2019-07-10 15:00:00.000000,3351,3.12,3.14,3.14,3.11,False
2019-07-10 15:14:59.999999,1725,3.125,3.15,3.1,3.1,False
2019-07-10 15:30:00.000001,8200,3.115,3.15,3.15,3.08,False
2019-07-10 15:45:00.000000,9358,3.2,3.2,3.15,3.115,False
2019-07-10 15:59:59.999999,800,3.22,3.22,3.22,3.22,False
2019-07-11 09:30:00.000001,2615,3.1538,3.22,3.22,3.073,False
2019-07-11 09:45:00.000000,200,3.1038,3.1038,3.1038,3.1038,False
2019-07-11 09:59:59.999999,1340,3.105,3.105,3.0357,3.0164,False
2019-07-11 10:15:00.000001,650,3.16,3.16,3.16,3.16,False
2019-07-11 11:15:00.000000,190,3.1346,3.1346,3.1346,3.1346,False
2019-07-11 11:45:00.000001,326,3.13,3.13,3.13,3.13,False
2019-07-11 12:59:59.999999,946,3.15,3.15,3.15,3.13,False
2019-07-11 13:15:00.000001,1969,3.08,3.13,3.13,3.08,False
2019-07-11 13:30:00.000000,1749,2.98,3.095,3.095,2.98,False
2019-07-11 13:44:59.999999,2025,2.96,2.97,2.96,2.96,False
2019-07-11 14:00:00.000001,3889,2.9,3.03,2.95,2.9,False
2019-07-11 14:15:00.000000,6417,2.86,3.0242,2.965,2.85,False
2019-07-11 14:29:59.999999,1802,2.85,2.87,2.86,2.85,False
2019-07-11 14:45:00.000001,8358,2.81,2.85,2.85,2.8,False
2019-07-11 15:00:00.000000,1202,2.855,2.855,2.82,2.81,False
2019-07-11 15:14:59.999999,9642,2.82,2.86,2.81,2.8,False
2019-07-11 15:30:00.000001,5690,2.8,2.836,2.836,2.8,False
