,volume,close,high,open,low,class
2019-06-26 15:45:00.000000,100,9.09,9.09,9.09,9.09,False
2019-06-27 15:30:00.000001,530,9.05,9.05,9.05,9.05,False
2019-06-28 09:30:00.000001,401,9.0,9.05,9.05,9.0,False
2019-06-28 09:59:59.999999,500,9.0,9.0,9.0,9.0,False
2019-06-28 12:14:59.999999,2323,9.0,9.0,9.0,9.0,False
2019-06-28 15:45:00.000000,305,9.0,9.0,8.995,8.995,False
2019-07-01 11:29:59.999999,100,8.9644,8.9644,8.9644,8.9644,False
2019-07-01 12:14:59.999999,300,8.9,8.9,8.9,8.9,False
2019-07-01 13:44:59.999999,100,8.9,8.9,8.9,8.9,False
2019-07-01 15:45:00.000000,2136,8.95,8.95,8.9,8.8,False
2019-07-02 10:44:59.999999,100,9.07,9.07,9.07,9.07,False
2019-07-02 12:45:00.000000,200,9.1289,9.1289,9.1289,9.1289,False
2019-07-02 15:45:00.000000,280,8.9779,8.9779,8.97,8.97,False
2019-07-03 09:30:00.000001,100,9.1,9.1,9.1,9.1,False
2019-07-03 10:15:00.000001,1000,9.1248,9.1248,9.1248,9.1248,False
2019-07-03 11:00:00.000001,100,9.03,9.03,9.03,9.03,False
2019-07-05 10:30:00.000000,100,8.96,8.96,8.96,8.96,False
2019-07-05 11:29:59.999999,324,8.95,8.96,8.96,8.95,False
2019-07-05 15:45:00.000000,100,8.89,8.89,8.89,8.89,False
2019-07-08 09:30:00.000001,659,8.8,8.82,8.82,8.8,False
2019-07-08 14:29:59.999999,100,8.8,8.8,8.8,8.8,False
2019-07-08 15:30:00.000001,100,8.8,8.8,8.8,8.8,False
2019-07-09 09:30:00.000001,100,8.7686,8.7686,8.7686,8.7686,False
2019-07-09 10:30:00.000000,100,8.77,8.77,8.77,8.77,False
2019-07-09 12:45:00.000000,141,8.75,8.75,8.75,8.75,False
2019-07-09 14:45:00.000001,100,8.75,8.75,8.75,8.75,False
2019-07-09 15:45:00.000000,200,8.75,8.75,8.75,8.75,False
2019-07-10 12:14:59.999999,149,8.75,8.75,8.75,8.75,False
2019-07-10 14:45:00.000001,100,8.75,8.75,8.75,8.75,False
2019-07-10 15:00:00.000000,1311,8.7742,8.7742,8.75,8.75,False
2019-07-10 15:45:00.000000,100,8.75,8.75,8.75,8.75,False
2019-07-11 09:45:00.000000,200,8.7624,8.7624,8.75,8.75,False
2019-07-11 14:45:00.000001,100,8.75,8.75,8.75,8.75,False
2019-07-11 15:45:00.000000,200,8.75,8.75,8.75,8.75,False
2019-07-12 10:15:00.000001,705,8.75,8.75,8.73,8.73,False
2019-07-12 11:00:00.000001,348,8.7576,8.7576,8.75,8.75,False
2019-07-12 15:45:00.000000,500,8.61,8.6733,8.67,8.61,False
2019-07-15 14:45:00.000001,265,8.44,8.44,8.44,8.44,False
2019-07-16 10:44:59.999999,100,8.55,8.55,8.55,8.55,False
2019-07-16 11:45:00.000001,200,8.55,8.55,8.55,8.55,False
2019-07-16 15:14:59.999999,100,8.55,8.55,8.55,8.55,False
2019-07-16 15:30:00.000001,100,8.56,8.56,8.56,8.56,False
2019-07-16 15:45:00.000000,279,8.55,8.55,8.55,8.55,False
2019-07-18 09:30:00.000001,550,8.55,8.55,8.4,8.4,False
2019-07-18 09:45:00.000000,200,8.55,8.55,8.55,8.55,False
2019-07-18 10:44:59.999999,114,8.55,8.55,8.55,8.55,False
2019-07-18 15:14:59.999999,200,8.55,8.55,8.55,8.55,False
2019-07-18 15:45:00.000000,200,8.55,8.55,8.55,8.55,False
2019-07-19 09:59:59.999999,100,8.57,8.57,8.57,8.57,False
2019-07-19 12:00:00.000000,100,8.51,8.51,8.51,8.51,False
2019-07-19 15:30:00.000001,1697,8.55,8.55,8.27,8.27,False
2019-07-19 15:45:00.000000,477,8.43,8.55,8.55,8.42,False
2019-07-22 11:29:59.999999,100,8.2658,8.2658,8.2658,8.2658,False
2019-07-22 11:45:00.000001,134,8.2658,8.2658,8.2658,8.2658,False
2019-07-22 12:14:59.999999,100,8.2725,8.2725,8.2725,8.2725,False
2019-07-22 15:45:00.000000,308,8.38,8.39,8.3,8.3,False
2019-07-23 10:44:59.999999,100,8.55,8.55,8.55,8.55,False
2019-07-23 11:15:00.000000,1700,8.5291,8.57,8.57,8.5291,False
2019-07-23 12:14:59.999999,355,8.45,8.46,8.46,8.45,False
2019-07-23 15:30:00.000001,400,8.3713,8.3713,8.3713,8.3713,False
2019-07-23 15:45:00.000000,100,8.35,8.35,8.35,8.35,False
2019-07-24 10:44:59.999999,508,8.3,8.3,8.15,8.15,False
2019-07-24 11:15:00.000000,145,8.3,8.3,8.3,8.3,False
2019-07-24 12:59:59.999999,200,8.318,8.318,8.318,8.318,False
2019-07-24 15:45:00.000000,100,8.26,8.26,8.26,8.26,False
2019-07-25 12:59:59.999999,100,8.25,8.25,8.25,8.25,False
2019-07-26 09:30:00.000001,500,8.25,8.25,8.25,8.25,False
2019-07-26 15:14:59.999999,200,8.25,8.25,8.25,8.25,False
2019-07-26 15:45:00.000000,168,8.25,8.25,8.25,8.25,False
2019-07-29 09:30:00.000001,120,8.25,8.25,8.25,8.25,False
2019-07-29 15:45:00.000000,160,8.25,8.25,8.25,8.25,False
2019-07-31 12:00:00.000000,100,8.21,8.21,8.21,8.21,False
2019-07-31 12:30:00.000001,100,8.263,8.263,8.263,8.263,False
2019-07-31 14:00:00.000001,500,8.2,8.2,8.2,8.2,False
2019-08-01 09:59:59.999999,100,8.1891,8.1891,8.1891,8.1891,False
2019-08-01 10:15:00.000001,1217,8.1,8.1,8.08,8.0,False
2019-08-05 09:30:00.000001,3860,7.9,8.0,8.0,7.9,False
2019-08-05 10:30:00.000000,300,7.9484,7.9484,7.9,7.9,False
2019-08-05 11:00:00.000001,200,7.9484,7.9484,7.9484,7.9484,False
2019-08-05 15:45:00.000000,100,7.9,7.9,7.9,7.9,False
2019-08-06 09:30:00.000001,701,7.8,7.8,7.8,7.8,False
2019-08-06 09:59:59.999999,200,7.72,7.72,7.72,7.72,False
2019-08-06 10:15:00.000001,172,7.7001,7.7001,7.7001,7.7001,False
2019-08-06 11:15:00.000000,117,7.7,7.7,7.7,7.7,False
2019-08-06 15:45:00.000000,1120,7.63,7.72,7.72,7.63,False
2019-08-07 09:45:00.000000,200,7.6,7.6,7.6,7.6,False
2019-08-07 09:59:59.999999,200,7.6,7.6,7.6,7.6,False
2019-08-07 10:30:00.000000,500,7.6157,7.6157,7.6157,7.6157,False
2019-08-07 10:44:59.999999,200,7.6,7.6,7.6,7.6,False
2019-08-07 11:45:00.000001,200,7.6,7.6,7.6,7.6,False
2019-08-07 12:59:59.999999,1399,7.53,7.6,7.6,7.53,False
2019-08-08 12:45:00.000000,194,7.584,7.584,7.584,7.584,False
2019-08-09 09:30:00.000001,200,7.5375,7.5375,7.5,7.5,False
2019-08-09 10:15:00.000001,2100,7.53,7.53,7.5,7.5,False
2019-08-09 15:00:00.000000,100,7.45,7.45,7.45,7.45,False
2019-08-12 09:30:00.000001,500,7.3,7.3,7.27,7.27,False
2019-08-12 11:29:59.999999,300,7.3,7.3,7.3,7.3,False
2019-08-13 11:15:00.000000,100,7.24,7.24,7.24,7.24,False
2019-08-13 15:45:00.000000,100,7.3,7.3,7.3,7.3,False
2019-08-14 14:00:00.000001,2200,7.2,7.21,7.21,7.2,False
2019-08-16 09:30:00.000001,400,7.19,7.2,7.2,7.19,False
2019-08-16 15:45:00.000000,100,7.2,7.2,7.2,7.2,False
2019-08-19 11:00:00.000001,200,7.2,7.2,7.2,7.2,False
2019-08-19 11:15:00.000000,285,7.21,7.21,7.21,7.21,False
2019-08-19 14:00:00.000001,100,7.236,7.236,7.236,7.236,False
2019-08-19 15:45:00.000000,200,7.2,7.2,7.2,7.2,False
2019-08-21 09:30:00.000001,1690,7.15,7.2,7.2,7.15,False
2019-08-21 09:45:00.000000,1210,7.1,7.1,7.1,7.1,False
2019-08-21 09:59:59.999999,10400,7.2,7.2,7.2,7.19,False
2019-08-21 10:44:59.999999,1000,7.1,7.1,7.1,7.1,False
2019-08-21 11:00:00.000001,300,7.1027,7.1027,7.1027,7.1027,False
2019-08-21 12:00:00.000000,1542,6.89,7.1,7.1,6.89,False
2019-08-22 12:45:00.000000,8046,6.9,6.91,6.91,6.9,False
2019-08-27 09:45:00.000000,291,6.9,6.9,6.9,6.9,False
2019-08-27 09:59:59.999999,500,6.9,6.9,6.9,6.9,False
2019-08-27 10:44:59.999999,1000,6.8,6.8,6.8,6.8,False
2019-08-28 09:59:59.999999,100,6.72,6.72,6.72,6.72,False
2019-08-28 15:45:00.000000,200,6.72,6.72,6.72,6.72,False
2019-08-29 15:14:59.999999,200,6.72,6.72,6.72,6.72,False
2019-08-29 15:45:00.000000,100,6.7,6.7,6.7,6.7,False
2019-09-03 10:30:00.000000,120,6.7,6.7,6.7,6.7,False
2019-09-03 15:14:59.999999,149,6.7,6.7,6.7,6.7,False
2019-09-03 15:45:00.000000,200,6.62,6.7,6.7,6.62,False
2019-09-05 15:45:00.000000,100,6.54,6.54,6.54,6.54,False
2019-09-06 10:15:00.000001,100,6.5,6.5,6.5,6.5,False
2019-09-06 10:30:00.000000,102,6.5,6.5,6.5,6.5,False
2019-09-09 15:45:00.000000,100,6.5,6.5,6.5,6.5,False
2019-09-10 15:30:00.000001,2411,6.07,6.51,6.51,6.07,False
2019-09-11 10:30:00.000000,2709,6.16,6.2499,6.1599,6.1599,False
2019-09-11 10:44:59.999999,100,6.16,6.16,6.16,6.16,False
2019-09-11 11:15:00.000000,100,6.18,6.18,6.18,6.18,False
2019-09-11 12:59:59.999999,1000,6.111,6.111,6.111,6.111,False
2019-09-11 15:45:00.000000,100,6.11,6.11,6.11,6.11,False
2019-09-12 09:45:00.000000,100,6.2008,6.2008,6.2008,6.2008,False
2019-09-12 12:14:59.999999,100,6.22,6.22,6.22,6.22,False
2019-09-13 15:45:00.000000,100,6.17,6.17,6.17,6.17,False
2019-09-16 11:45:00.000001,200,6.15,6.15,6.15,6.15,False
2019-09-16 12:45:00.000000,173,6.15,6.15,6.15,6.15,False
2019-09-17 09:30:00.000001,200,6.1,6.1,6.1,6.1,False
2019-09-17 09:45:00.000000,200,6.16,6.16,6.16,6.16,False
2019-09-17 09:59:59.999999,100,6.1677,6.1677,6.1677,6.1677,False
2019-09-17 10:15:00.000001,100,6.18,6.18,6.18,6.18,False
2019-09-17 10:30:00.000000,100,6.26,6.26,6.26,6.26,False
2019-09-17 11:00:00.000001,361,6.33,6.33,6.33,6.33,False
2019-09-17 12:14:59.999999,219,6.4,6.4,6.4,6.4,False
2019-09-17 13:44:59.999999,100,6.4,6.4,6.4,6.4,False
2019-09-18 10:15:00.000001,200,6.4,6.4,6.4,6.4,False
2019-09-18 14:29:59.999999,300,6.3973,6.3973,6.39,6.39,False
2019-09-19 15:14:59.999999,300,6.42,6.5,6.5,6.42,False
2019-09-19 15:30:00.000001,200,6.42,6.42,6.42,6.42,False
2019-09-19 15:45:00.000000,100,6.35,6.35,6.35,6.35,False
2019-09-20 15:45:00.000000,200,6.25,6.25,6.25,6.25,False
2019-09-23 10:15:00.000001,200,6.31,6.31,6.31,6.31,False
2019-09-23 10:30:00.000000,100,6.31,6.31,6.31,6.31,False
2019-09-24 15:00:00.000000,1100,6.31,6.32,6.32,6.31,False
2019-09-24 15:45:00.000000,100,6.15,6.15,6.15,6.15,False
2019-09-27 09:30:00.000001,161,6.1,6.1,6.1,6.1,False
2019-10-02 15:45:00.000000,200,6.05,6.05,6.05,6.05,False
2019-10-02 17:45:00.000001,100,6.05,6.05,6.05,6.05,False
2019-10-03 09:30:00.000001,1922,6.05,6.12,6.05,6.05,False
2019-10-03 15:45:00.000000,300,6.21,6.21,6.19,6.18,False
2019-10-07 11:00:00.000001,600,6.05,6.12,6.12,6.05,False
2019-10-08 10:30:00.000000,260,6.0754,6.0754,6.0754,6.0754,False
2019-10-08 11:00:00.000001,200,6.0756,6.0756,6.0756,6.0756,False
2019-10-08 11:45:00.000001,715,6.05,6.05,6.05,6.05,False
2019-10-09 11:29:59.999999,150,6.158,6.158,6.158,6.158,False
2019-10-09 11:45:00.000001,100,6.05,6.05,6.05,6.05,False
2019-10-09 12:00:00.000000,100,6.05,6.05,6.05,6.05,False
2019-10-09 12:30:00.000001,100,6.05,6.05,6.05,6.05,False
2019-10-09 12:59:59.999999,100,6.05,6.05,6.05,6.05,False
2019-10-09 13:30:00.000000,100,6.05,6.05,6.05,6.05,False
2019-10-09 13:44:59.999999,100,6.05,6.05,6.05,6.05,False
2019-10-09 14:00:00.000001,100,6.05,6.05,6.05,6.05,False
2019-10-09 14:45:00.000001,100,6.05,6.05,6.05,6.05,False
2019-10-09 15:00:00.000000,200,6.05,6.05,6.05,6.05,False
2019-10-09 15:14:59.999999,100,6.05,6.05,6.05,6.05,False
2019-10-09 15:30:00.000001,100,6.0,6.0,6.0,6.0,False
2019-10-09 15:45:00.000000,580,6.0,6.03,6.0,6.0,False
2019-10-10 09:30:00.000001,2200,6.0,6.0,6.0,6.0,False
2019-10-10 15:45:00.000000,400,6.03,6.11,6.11,6.03,False
2019-10-11 08:15:00.000000,280,6.0,6.0,6.0,6.0,True
2019-10-11 09:30:00.000001,600,6.05,6.05,6.03,6.03,False
2019-10-14 15:45:00.000000,700,6.26,6.26,6.07,6.07,False
2019-10-21 09:30:00.000001,609,6.0,6.0,6.0,6.0,True
2019-10-21 11:15:00.000000,100,6.12,6.12,6.12,6.12,False
2019-10-21 13:30:00.000000,363,6.12,6.12,6.1173,6.1173,False
2019-10-24 10:30:00.000000,400,6.1,6.1,6.1,6.1,False
2019-10-24 10:44:59.999999,450,6.12,6.12,6.1173,6.1173,False
2019-10-24 11:45:00.000001,1200,6.09,6.09,6.09,6.09,False
2019-10-24 13:30:00.000000,200,6.07,6.07,6.07,6.07,True
2019-10-24 13:44:59.999999,910,6.12,6.12,6.08,6.08,False
2019-10-24 14:29:59.999999,1600,6.1,6.14,6.1,6.1,False
2019-10-24 14:45:00.000001,710,6.12,6.14,6.1,6.1,False
2019-10-24 15:14:59.999999,1900,6.16,6.16,6.11,6.11,False
2019-10-24 15:45:00.000000,2870,6.3,6.3,6.15,6.15,False
2019-10-25 09:59:59.999999,500,6.3,6.3,6.27,6.27,False
2019-10-25 10:44:59.999999,500,6.36,6.3862,6.3862,6.36,False
2019-10-25 11:45:00.000001,1000,6.46,6.46,6.4,6.4,False
2019-10-25 13:44:59.999999,2600,6.44,6.44,6.4,6.4,False
2019-10-25 14:00:00.000001,1000,6.41,6.41,6.39,6.39,False
2019-10-25 14:45:00.000001,800,6.43,6.43,6.41,6.41,False
2019-10-25 15:14:59.999999,700,6.46,6.46,6.43,6.43,False
2019-10-25 15:30:00.000001,1000,6.46,6.46,6.46,6.46,False
2019-10-25 15:45:00.000000,3123,6.42,6.46,6.46,6.37,False
2019-10-28 10:15:00.000001,200,6.42,6.42,6.42,6.42,False
2019-10-28 12:14:59.999999,1200,6.4,6.41,6.41,6.4,False
2019-10-28 13:15:00.000001,3400,6.31,6.5,6.5,6.31,False
2019-10-28 14:45:00.000001,250,6.35,6.35,6.35,6.35,False
2019-10-28 15:14:59.999999,800,6.35,6.35,6.35,6.35,False
2019-10-28 15:45:00.000000,966,6.46,6.46,6.37,6.37,False
2019-10-31 09:59:59.999999,310,6.36,6.36,6.36,6.36,False
2019-11-04 10:44:59.999999,390,6.46,6.46,6.46,6.46,False
2019-11-05 11:00:00.000001,100,6.3,6.3,6.3,6.3,False
2019-11-06 09:30:00.000001,480,6.44,6.44,6.44,6.44,False
2019-11-07 12:59:59.999999,100,6.41,6.41,6.41,6.41,False
2019-11-08 09:30:00.000001,1230,6.4,6.4,6.4,6.4,False
2019-11-11 09:30:00.000001,230,6.2,6.2,6.2,6.2,False
2019-11-11 10:15:00.000001,1086,6.0,6.1,6.0827,6.0,False
2019-11-11 11:15:00.000000,2176,6.08,6.08,6.0,6.0,False
2019-11-11 12:00:00.000000,100,6.0,6.0,6.0,6.0,False
2019-11-12 09:30:00.000001,2000,6.01,6.01,6.01,6.01,False
2019-11-12 10:15:00.000001,442,6.01,6.01,6.01,6.01,False
2019-11-12 11:29:59.999999,300,6.01,6.01,6.01,6.01,False
2019-11-12 11:45:00.000001,4500,6.01,6.01,6.01,6.0,False
2019-11-12 12:30:00.000001,2100,6.01,6.01,6.01,6.01,False
2019-11-12 12:45:00.000000,200,6.0,6.0,6.0,6.0,False
2019-11-12 13:15:00.000001,1307,6.0,6.0,6.0,6.0,False
2019-11-12 13:44:59.999999,100,5.95,5.95,5.95,5.95,False
2019-11-12 14:15:00.000000,300,6.01,6.01,6.01,6.01,False
2019-11-12 14:45:00.000001,3400,6.02,6.0227,6.0227,6.02,False
2019-11-12 15:00:00.000000,3500,6.03,6.03,6.03,6.03,False
2019-11-13 10:30:00.000000,3700,5.95,6.0,6.0,5.95,False
2019-11-13 11:15:00.000000,1500,6.01,6.01,6.0,6.0,False
2019-11-13 12:00:00.000000,2200,6.01,6.01,6.0,6.0,False
2019-11-13 12:45:00.000000,4070,5.97,5.99,5.99,5.97,False
2019-11-13 13:15:00.000001,500,5.99,5.99,5.97,5.97,False
2019-11-13 14:15:00.000000,7000,6.0,6.0,6.0,5.9973,False
2019-11-13 15:00:00.000000,5800,6.03,6.03,5.995,5.995,False
2019-11-13 15:30:00.000001,900,6.13,6.13,6.0919,6.09,False
2019-11-14 09:30:00.000001,1600,6.05,6.05,6.05,6.05,False
2019-11-14 09:59:59.999999,2110,6.08,6.08,6.08,6.08,False
2019-11-14 10:15:00.000001,200,6.06,6.06,6.06,6.06,False
2019-11-14 11:00:00.000001,1795,6.08,6.08,6.08,6.065,False
2019-11-14 11:45:00.000001,3500,6.06,6.06,6.05,6.05,False
2019-11-14 13:30:00.000000,4200,6.04,6.0427,6.0427,6.04,False
2019-11-14 14:15:00.000000,3100,6.04,6.04,6.04,6.04,False
2019-11-14 14:45:00.000001,1500,6.06,6.06,6.06,6.06,False
2019-11-14 15:00:00.000000,2900,6.045,6.06,6.045,6.045,False
2019-11-14 15:14:59.999999,2500,6.06,6.06,6.06,6.06,False
2019-11-15 09:45:00.000000,3900,6.07,6.07,6.07,6.07,False
2019-11-15 10:30:00.000000,4700,6.08,6.08,6.08,6.08,False
2019-11-15 10:44:59.999999,324,6.07,6.07,6.07,6.07,False
2019-11-15 11:00:00.000001,916,6.1,6.18,6.18,6.1,False
2019-11-15 12:00:00.000000,2900,6.06,6.07,6.07,6.06,False
2019-11-15 12:59:59.999999,1300,6.07,6.0701,6.0701,6.07,False
2019-11-15 14:29:59.999999,1200,6.07,6.07,6.07,6.07,False
2019-11-15 15:14:59.999999,4172,6.0,6.07,6.03,6.0,False
2019-11-15 15:30:00.000001,100,6.0369,6.0369,6.0369,6.0369,False
2019-11-18 09:30:00.000001,400,6.07,6.07,6.0697,6.0697,False
2019-11-18 09:59:59.999999,4200,6.08,6.08,6.08,6.08,False
2019-11-18 10:44:59.999999,100,6.15,6.15,6.15,6.15,False
2019-11-18 11:00:00.000001,4200,6.15,6.15,6.15,6.14,False
2019-11-18 12:00:00.000000,3200,6.15,6.15,6.15,6.15,False
2019-11-18 12:30:00.000001,3200,6.13,6.13,6.13,6.13,False
2019-11-18 13:30:00.000000,3300,6.15,6.1527,6.15,6.15,False
2019-11-18 14:45:00.000001,2600,6.16,6.1601,6.1601,6.16,False
2019-11-18 15:14:59.999999,4476,6.218,6.218,6.15,6.15,False
2019-11-18 15:30:00.000001,1900,6.17,6.17,6.17,6.17,False
2019-11-19 09:30:00.000001,3400,6.05,6.06,6.06,6.05,False
2019-11-19 10:15:00.000001,2800,6.08,6.08,6.08,6.08,False
2019-11-19 12:00:00.000000,4310,6.11,6.11,6.1,6.1,False
2019-11-19 12:14:59.999999,300,6.08,6.0968,6.0968,6.08,False
2019-11-19 12:30:00.000001,2000,6.06,6.08,6.07,6.06,False
2019-11-19 12:45:00.000000,819,6.03,6.03,6.03,6.03,False
2019-11-19 14:00:00.000001,2695,6.1,6.1,6.09,6.08,False
2019-11-19 15:00:00.000000,1628,6.04,6.04,6.04,6.04,False
2019-11-20 09:45:00.000000,1401,6.0,6.0,6.0,6.0,True
2019-11-20 10:44:59.999999,200,6.0,6.0,6.0,6.0,True
2019-11-20 11:45:00.000001,300,6.0,6.0,6.0,6.0,True
2019-11-20 12:45:00.000000,200,6.0,6.0,6.0,6.0,True
2019-11-20 15:45:00.000000,200,6.0,6.0,6.0,6.0,True
2019-11-21 09:30:00.000001,1600,6.15,6.15,6.15,6.15,False
2019-11-21 09:45:00.000000,250,6.1,6.1,6.1,6.1,False
2019-11-21 10:44:59.999999,509,6.1,6.1,6.1,6.1,False
2019-11-21 12:00:00.000000,1400,6.1,6.1,6.1,6.1,False
2019-11-21 12:14:59.999999,5800,6.06,6.06,6.06,6.0,False
2019-11-21 12:45:00.000000,1708,6.0,6.0,6.0,6.0,True
2019-11-21 15:14:59.999999,4969,6.15,6.15,5.935,5.935,False
2019-11-21 15:30:00.000001,1760,6.27,6.27,6.1473,6.1473,False
2019-11-21 15:45:00.000000,3000,6.4,6.4,6.36,6.36,False
2019-11-22 09:30:00.000001,702,6.26,6.3,6.3,6.26,False
2019-11-22 10:15:00.000001,200,6.18,6.19,6.19,6.18,False
2019-11-22 11:15:00.000000,450,6.2109,6.2109,6.2109,6.2109,False
2019-11-22 11:29:59.999999,3199,6.4,6.4,6.29,6.27,False
2019-11-22 11:45:00.000001,5000,6.39,6.4,6.4,6.39,False
2019-11-22 12:14:59.999999,1200,6.39,6.39,6.39,6.39,False
2019-11-22 12:45:00.000000,100,6.39,6.39,6.39,6.39,False
2019-11-22 12:59:59.999999,5900,6.18,6.37,6.37,6.15,False
2019-11-22 14:29:59.999999,4400,6.13,6.22,6.2,6.1,False
2019-11-22 15:00:00.000000,2200,6.1,6.12,6.12,6.1,False
2019-11-22 15:14:59.999999,500,6.0945,6.107,6.107,6.0945,False
2019-11-22 15:45:00.000000,4200,6.1,6.1,6.1,6.1,False
2019-11-25 09:30:00.000001,3160,6.1,6.15,6.15,6.1,False
2019-11-25 09:45:00.000000,5300,6.13,6.13,6.1,6.05,False
2019-11-25 09:59:59.999999,500,6.05,6.1,6.1,6.05,False
2019-11-25 10:15:00.000001,13750,6.0,6.08,6.05,5.94,False
2019-11-25 10:30:00.000000,1320,5.8,6.0,6.0,5.8,False
2019-11-25 10:44:59.999999,1400,5.56,5.8,5.8,5.56,False
2019-11-25 11:00:00.000001,1109,5.55,5.6699,5.56,5.55,True
2019-11-25 11:15:00.000000,956,5.55,5.56,5.55,5.55,True
2019-11-25 11:29:59.999999,1100,5.594,5.594,5.5,5.5,False
2019-11-25 11:45:00.000001,10201,5.85,5.85,5.555,5.555,False
2019-11-25 12:00:00.000000,7056,5.55,5.79,5.79,5.55,False
2019-11-25 12:14:59.999999,7500,5.6,5.6,5.6,5.57,False
2019-11-25 12:30:00.000001,100,5.6,5.6,5.6,5.6,False
2019-11-25 12:45:00.000000,7000,5.5,5.62,5.59,5.5,True
2019-11-25 12:59:59.999999,8003,5.5596,5.5596,5.55,5.55,False
2019-11-25 13:15:00.000001,5000,5.5,5.5,5.5,5.5,True
2019-11-25 13:30:00.000000,9537,5.51,5.56,5.56,5.44,False
2019-11-25 14:00:00.000001,801,5.57,5.59,5.58,5.57,False
2019-11-25 14:15:00.000000,1102,5.56,5.6299,5.57,5.52,False
2019-11-25 14:29:59.999999,200,5.49,5.49,5.49,5.49,False
2019-11-25 15:30:00.000001,6601,5.99,5.99,5.61,5.61,False
2019-11-25 15:45:00.000000,4371,5.5,6.08,5.99,5.5,False
2019-11-26 08:00:00.000001,600,5.41,5.41,5.41,5.41,True
2019-11-26 08:15:00.000000,900,5.5,5.5,5.41,5.41,False
2019-11-26 09:30:00.000001,12835,6.01,6.05,6.05,6.01,False
2019-11-26 09:45:00.000000,10267,5.67,6.01,6.01,5.67,False
2019-11-26 09:59:59.999999,1375,5.52,5.75,5.66,5.51,False
2019-11-26 10:15:00.000001,601,5.5,5.53,5.52,5.5,True
2019-11-26 10:30:00.000000,7300,5.65,5.65,5.59,5.59,False
2019-11-26 10:44:59.999999,6805,5.56,5.67,5.64,5.56,False
2019-11-26 11:00:00.000001,805,5.52,5.53,5.53,5.51,False
2019-11-26 11:15:00.000000,4000,5.68,5.68,5.51,5.5,False
